id,title,content
27404,My Big Fat Independent Movie,Comedy Paget_Brewster Neil_Barton Eric_Hoffman Philip_ZlotorynskiEnglish film spoof along line scary movie another teen movie includes parody indie film world renowned movie memento pulp fiction magnolia big fat greek wedding amelie run lola run el mariachi good girl pi swinger many othersFilm_Threat_DVD Aloha_Pictures 
71866,Tanner Hall,Drama Rooney_Mara Georgia_King Brie_Larson Francesca_GregoriniEnglish Deutsch tanner hall vivid peek private world girl boarding school cozy run new england knot adolescent complexity unraveled coming age story four teen age girlTax_Credit_Finance 
192210,Open Road,Action Drama Thriller Camilla_Belle Andy_García Colin_Egglesfield Márcio_GarciaEnglish Português Pусский angie young brazilian artist abandon old life embarks journey around country running past searching foundation life angie find love many formMarcio_Garcia_Produções Society_Entertainment BB_Film_Productions 
180296,They Came Together,Comedy Paul_Rudd Amy_Poehler Bill_Hader David_WainEnglish small business owner lose shop major corporate developmentLionsgate 
157058,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,Comedy Kathryn_Fiore Flip_Schultz Olivia_Alexander Craig_MossEnglish stint psychiatric hospital young woman return house father killed entire cast artist exorcismSilver_Nitrate_Films Silver_Nitrate_Pictures 
70006,Never Back Down 2: The Beatdown,Drama Action Stacey_Asaro Gralen_Bryant_Banks Rus_Blackwell Michael_Jai_WhiteEnglish four fighter different background come together train ex mma rising star ultimately fight traitor heir midstStage_6_Films 
26039,Point Blank,Action Crime Drama Thriller Lee_Marvin Angie_Dickinson Keenan_Wynn John_BoormanEnglish double crossed left dead mysterious man named walker single mindedly try retrieve rather inconsequential sum money stolenWinkler_Films Metro-Goldwyn-Mayer 
176077,Enter the Dangerous Mind,Thriller Jake_Hoffman Nikki_Reed Thomas_Dekker Youssef_DelaraEnglish psychological thriller set world underground dubstep snap story jim whitman brilliant painfully introverted musician develops crush young social workerVedette_Finance Cimarron_Productions 
260947,Something Wicked,Mystery Thriller Shantel_VanSanten John_Robinson James_Patrick_Stuart Darin_ScottEnglish young couple embark upon honeymoon chilling landscape pacific northwest tragedy strike gruesome secret past collide sinister force presentMerchant_Films 
342502,AWOL-72,Thriller Luke_Goss RZA Bokeem_Woodbine Christian_SesmaEnglish awol marine possession secret government information wanted man pursued russian special ops lapd dangerous assassinTriumphant_Entertainment 
43213,Chicago Overcoat,Action Crime Thriller Frank_Vincent Kathrine_Narducci Mike_Starr Brian_CaunterEnglish fate aging hitman washed detective become entwined one last job lead one last chance settle old scoreChicago_Overcoat_Productions Beverly_Ridge_Pictures 
44594,Barry Munday,Comedy Drama Romance Patrick_Wilson Malcolm_McDowell Judy_Greer Chris_D'ArienzoEnglish barry munday libido driven wage slave spends time either ogling fantasizing trying pick woman wake hospital freak attack find testicle removedProspect_Pictures Stick_'N'_Stone_Productions Corner_Store_Entertainment 
666,Central Station,Drama Fernanda_Montenegro Marília_Pêra Vinícius_de_Oliveira Walter_SallesPortuguês emotive journey former school teacher writes letter illiterate people young boy whose mother died search father never knewMACT_Productions Videofilms Riofilm 
248,Pocketful of Miracles,Comedy Drama Glenn_Ford Bette_Davis Hope_Lange Frank_CapraEnglish Español damon runyon fairytale sweet funny told director frank capra boozy brassy apple annie beggar basket apple much part downtown new york old broadway bootlegger dave dude sucker apple think bring luck dave girlfriend queenie martin need lot luck turn annie jam help annie daughter louise lived life spanish convent coming america count son count son want marry louise think mother part new york society dave queenie runyonesque crony turn annie lady convince count son hobnobbing new york eliteFranton_Production 
325173,Close Range,Crime Action Scott_Adkins Nick_Chinlund Caitlin_Keats Isaac_FlorentineEnglish rogue soldier turned outlaw thrust relentless fight corrupt sheriff obedient deputy dangerous drug cartel order protect sister young daughterEntropy Bleiberg_Entertainment Compound_B 
351043,Amnesiac,Thriller Mystery Drama Horror Kate_Bosworth Wes_Bentley Shashawnee_Hall Michael_PolishEnglish story man wake bed suffering memory loss accident begin suspect wife may real wife web lie deceit deepen inside house soon find prisonerInfra-Red_Pictures 
43942,Freakonomics,Documentary Zoe_Sloane Jade_Viggiano Amancaya_Aguilar Heidi_EwingEnglish world innovative documentary filmmaker explore hidden side everythingChad_Troutwine_Films Green_Film_Company Human_Worldwide 
10226,High Tension,Horror Thriller Mystery Cécile_de_France Maïwenn Philippe_Nahon Alexandre_AjaItaliano English Français alexia travel friend marie spend couple day family farm country arrive late welcomed alexia father late night sadistic sick killer break farmhouse slaughter alexia family including dog kidnaps alexia marie hide criminal try help hysterical frightened alexia chase maniac disclose identity endLionsgate Alexandre_Films EuropaCorp 
66942,Griff the Invisible,Romance Comedy Drama Ryan_Kwanten Maeve_Dermody Marshall_Napier Leon_FordEnglish Português griff office worker day superhero night world turned upside meet melody beautiful young scientist share passion impossibleScreen_Australia 
356483,Unnatural,Thriller Action Horror James_Remar Sherilyn_Fenn Ron_Carlson Hank_BraxtanEnglish global climate change prompt scientific corporation genetically modify alaskan polar bear horrific deadly resultAugust_Heart_Entertainment 
10476,Hustle & Flow,Drama Terrence_Howard Anthony_Anderson Taryn_Manning Craig_BrewerEnglish help friend memphis pimp mid life crisis attempt become successful hip hop emceeMTV_Films 
239,Some Like It Hot,Comedy Romance Marilyn_Monroe Tony_Curtis Jack_Lemmon Billy_WilderEnglish two musician witness mob hit struggle find way city found gangster opportunity join girl band leave tour make getaway must first disguise woman keep identity secret deal problem brings attractive bandmate determined suitorThe_Mirisch_Company Ashton_Productions United_Artists 
10281,Friday the 13th Part VII: The New Blood,Horror Thriller Kane_Hodder Lar_Park_Lincoln Susan_Jennifer_Sullivan John_Carl_BuechlerEnglish tina posse gift telekinesis allowing move thing see future using power mind devious doctor try exploit ability gift becomes hellish curse tina unwittingly unchains merciless bloodthirsty jason voorhees watery grave igniting bloodbath end ultimate showdown strength mind versus pure evil matterParamount Friday_Four_Films_Inc. Sean_S._Cunningham_Films 
630,The Wizard of Oz,Adventure Family Fantasy Judy_Garland Frank_Morgan Ray_Bolger Victor_FlemingEnglish young dorothy find magical world make friend lion scarecrow tin man make way along yellow brick road talk wizard ask thing miss life wicked witch west thing could stopMetro-Goldwyn-Mayer 
3034,Young Frankenstein,Comedy Science Fiction Gene_Wilder Peter_Boyle Marty_Feldman Mel_BrooksEnglish Deutsch young neurosurgeon inherits castle grandfather famous dr victor von frankenstein castle find funny hunchback pretty lab assistant elderly housekeeper young frankenstein belief work grandfather delusional discovers book mad doctor described reanimation experiment suddenly change mindCrossbow_Productions Gruskoff/Venture_Films Jouer_Limited 
13025,Diary of the Dead,Horror Action Science Fiction Michelle_Morgan Joshua_Close Shawn_Roberts George_A._RomeroEnglish group young film student run real life zombie filming horror movieArtfire_Films Romero-Grunwald_Productions 
21461,Lage Raho Munna Bhai,Comedy Drama Romance Sanjay_Dutt Arshad_Warsi Dilip_Prabhavalkar Rajkumar_Hiraniहिन्दी hilarious underworld gangster known munna bhai fall comically love radio host name jahnvi run elder home taken unscrupulous builder get resident kicked ironically help munna sidekick circuit munna busy romancing jahnvi elsewhereVidhu_Vinod_Chopra_Productions 
55306,Ulee's Gold,Drama Peter_Fonda Patricia_Richardson Christine_Dunford Victor_NunezEnglish elderly beekeeper vietnam vet must rescue daughter law protect grandchild killerNunez-Gowan Clinica_Estetico 
17264,The Black Stallion,Adventure Family Kelly_Reno Mickey_Rooney Teri_Garr Carroll_Ballardالعربية English Italiano traveling father young alec becomes fascinated mysterious arabian stallion brought board stabled ship sailing tragically sink horse survive stranded deserted island befriends finally rescued return home soon meet henry dailey successful trainer together begin training horse race fastest one worldUnited_Artists Omni_Zoetrope_Studios 
16016,Journey to Saturn,Action Adventure Animation Comedy Science Fiction Casper_Christensen Frank_Hvam Ali_Kazim Kresten_Vestbjerg_AndersenDansk danish crew misfit travel saturn search natural resource however planet colonized ruthless army alien turn eye earth invade denmark thus crew change mission liberate denmarkA._Film_Production ntc Nordisk_Film 
15875,Donovan's Reef,Adventure Comedy Romance John_Wayne Elizabeth_Allen Lee_Marvin John_FordEnglish Français gun donovan prefers carousing pal doc dedham boat gilhooley dedham high society daughter amelia show south sea paradiseParamount 
5900,The Dress,Comedy Drama Henri_Garcin Ingeborg_Elzevier Khaldoun_Elmecky Alex_van_WarmerdamNederlands story summer dress especially train conductor played van warmerdam director dress function catalyst whimsical event turn either tragic hilarious
43306,A Guy Named Joe,Drama Romance War Spencer_Tracy Irene_Dunne Van_Johnson Victor_FlemingEnglish pete sandidge tracy daredevil bomber pilot dy crash plane german aircraft carrier leaving devoted girlfriend dorinda irene dunne also pilot heartbroken heaven pete receives new assignment become guardian angel ted randall van johnson young army flyer invisibly pete guide ted flight school combat ectoplasmic mentor tolerance tested ted fall dorinda ultimately however pete come term relationship also act dorinda copilot undertakes dangerous bombing raid ted remade steven speilberg 1989 alwaysMetro-Goldwyn-Mayer 
11072,Blazing Saddles,Western Comedy Cleavon_Little Gene_Wilder Harvey_Korman Mel_BrooksEnglish Deutsch  town everyone seems named johnson way railroad order grab land hedley lemar politically connected nasty person sends henchman make town unlivable sheriff killed town demand new sheriff governor hedley convinces send town first black sheriff westCrossbow_Productions Warner_Bros._Pictures 
